CUID,Species,Year,LGL counts,Total run,Region
186,Lake Sockeye,1984,8065,17423,Skeena
186,Lake Sockeye,1985,17229,38475,Skeena
186,Lake Sockeye,1986,3874,9106,Skeena
186,Lake Sockeye,1987,15786,27100,Skeena
186,Lake Sockeye,1988,23459,61699,Skeena
186,Lake Sockeye,1989,7701,17606,Skeena
186,Lake Sockeye,1990,7395,18940,Skeena
186,Lake Sockeye,1991,24980,68067,Skeena
186,Lake Sockeye,1992,8426,24455,Skeena
186,Lake Sockeye,1993,21962,60657,Skeena
186,Lake Sockeye,1994,7560,19981,Skeena
186,Lake Sockeye,1995,6555,19819,Skeena
186,Lake Sockeye,1996,7975,26708,Skeena
186,Lake Sockeye,1997,34660,125116,Skeena
186,Lake Sockeye,1998,16545,33507,Skeena
186,Lake Sockeye,1999,22946,32221,Skeena
186,Lake Sockeye,2000,19982,52638,Skeena
186,Lake Sockeye,2001,47818,114318,Skeena
186,Lake Sockeye,2002,24573,51464,Skeena
186,Lake Sockeye,2003,83151,134065,Skeena
186,Lake Sockeye,2004,51747,89432,Skeena
186,Lake Sockeye,2005,31371,48651,Skeena
186,Lake Sockeye,2006,12515,25068,Skeena
186,Lake Sockeye,2007,12595,27940,Skeena
186,Lake Sockeye,2008,12744,27725,Skeena
186,Lake Sockeye,2009,18341,25775,Skeena
186,Lake Sockeye,2010,6065,8865,Skeena
186,Lake Sockeye,2011,43110,76522,Skeena
186,Lake Sockeye,2012,82348,134147,Skeena
186,Lake Sockeye,2013,7960,10169,Skeena
186,Lake Sockeye,2014,14701,23862,Skeena
186,Lake Sockeye,2015,68421,97410,Skeena
186,Lake Sockeye,2016,39540,74739,Skeena
186,Lake Sockeye,2017,21094,25092,Skeena
186,Lake Sockeye,2018,2720,3478,Skeena
186,Lake Sockeye,2019,10482,16102,Skeena
186,Lake Sockeye,2020,61686,80787,Skeena
186,Lake Sockeye,2021,5158,9311,Skeena
186,Lake Sockeye,2022,17343,25685,Skeena
186,Lake Sockeye,2023,1894,2716,Skeena
187,Lake Sockeye,1950,NA,NA,Skeena
187,Lake Sockeye,1951,NA,NA,Skeena
187,Lake Sockeye,1952,NA,NA,Skeena
187,Lake Sockeye,1953,NA,NA,Skeena
187,Lake Sockeye,1954,NA,NA,Skeena
187,Lake Sockeye,1955,NA,NA,Skeena
187,Lake Sockeye,1956,NA,NA,Skeena
187,Lake Sockeye,1957,NA,NA,Skeena
187,Lake Sockeye,1958,NA,NA,Skeena
187,Lake Sockeye,1959,NA,NA,Skeena
187,Lake Sockeye,1960,10893,21340,Skeena
187,Lake Sockeye,1961,2655,4941,Skeena
187,Lake Sockeye,1962,4,7,Skeena
187,Lake Sockeye,1963,12402,17979,Skeena
187,Lake Sockeye,1964,10055,19672,Skeena
187,Lake Sockeye,1965,5028,8599,Skeena
187,Lake Sockeye,1966,10055,23718,Skeena
187,Lake Sockeye,1967,15083,41033,Skeena
187,Lake Sockeye,1968,12392,28141,Skeena
187,Lake Sockeye,1969,16759,31027,Skeena
187,Lake Sockeye,1970,13072,24357,Skeena
187,Lake Sockeye,1971,16759,33675,Skeena
187,Lake Sockeye,1972,16759,34545,Skeena
187,Lake Sockeye,1973,14245,33427,Skeena
187,Lake Sockeye,1974,14245,37653,Skeena
187,Lake Sockeye,1975,14245,23235,Skeena
187,Lake Sockeye,1976,1425,2998,Skeena
187,Lake Sockeye,1977,13072,27847,Skeena
187,Lake Sockeye,1978,708,1580,Skeena
187,Lake Sockeye,1979,16759,34562,Skeena
187,Lake Sockeye,1980,12569,27567,Skeena
187,Lake Sockeye,1981,16759,35383,Skeena
187,Lake Sockeye,1982,23462,59133,Skeena
187,Lake Sockeye,1983,,,Skeena
187,Lake Sockeye,1984,20111,36573,Skeena
187,Lake Sockeye,1985,25809,52784,Skeena
187,Lake Sockeye,1986,20111,39897,Skeena
187,Lake Sockeye,1987,30166,46538,Skeena
187,Lake Sockeye,1988,30166,71718,Skeena
187,Lake Sockeye,1989,18435,36370,Skeena
187,Lake Sockeye,1990,20111,42343,Skeena
187,Lake Sockeye,1991,25138,57759,Skeena
187,Lake Sockeye,1992,36870,87337,Skeena
187,Lake Sockeye,1993,30166,68386,Skeena
187,Lake Sockeye,1994,14162,29662,Skeena
187,Lake Sockeye,1995,14748,37761,Skeena
187,Lake Sockeye,1996,13742,40264,Skeena
187,Lake Sockeye,1997,4249,13211,Skeena
187,Lake Sockeye,1998,,,Skeena
187,Lake Sockeye,1999,26321,33776,Skeena
187,Lake Sockeye,2000,,,Skeena
187,Lake Sockeye,2001,29796,51751,Skeena
187,Lake Sockeye,2002,12944,24012,Skeena
187,Lake Sockeye,2003,24306,35169,Skeena
187,Lake Sockeye,2004,22855,33328,Skeena
187,Lake Sockeye,2005,12961,17163,Skeena
187,Lake Sockeye,2006,32263,53570,Skeena
187,Lake Sockeye,2007,11709,19794,Skeena
187,Lake Sockeye,2008,23151,36201,Skeena
187,Lake Sockeye,2009,26990,32003,Skeena
187,Lake Sockeye,2010,6517,8141,Skeena
187,Lake Sockeye,2011,10761,15719,Skeena
187,Lake Sockeye,2012,15674,21942,Skeena
187,Lake Sockeye,2013,6665,7862,Skeena
187,Lake Sockeye,2014,8660,11862,Skeena
187,Lake Sockeye,2015,29479,36713,Skeena
187,Lake Sockeye,2016,20164,30792,Skeena
187,Lake Sockeye,2017,9833,10631,Skeena
187,Lake Sockeye,2018,8057,9205,Skeena
187,Lake Sockeye,2019,10292,13227,Skeena
187,Lake Sockeye,2020,13983,16362,Skeena
187,Lake Sockeye,2021,9954,13912,Skeena
187,Lake Sockeye,2022,7603,9831,Skeena
187,Lake Sockeye,2023,20340,25951,Skeena
188,Lake Sockeye,1950,NA,NA,Skeena
188,Lake Sockeye,1951,NA,NA,Skeena
188,Lake Sockeye,1952,NA,NA,Skeena
188,Lake Sockeye,1953,NA,NA,Skeena
188,Lake Sockeye,1954,NA,NA,Skeena
188,Lake Sockeye,1955,NA,NA,Skeena
188,Lake Sockeye,1956,NA,NA,Skeena
188,Lake Sockeye,1957,NA,NA,Skeena
188,Lake Sockeye,1958,NA,NA,Skeena
188,Lake Sockeye,1959,NA,NA,Skeena
188,Lake Sockeye,1960,NA,NA,Skeena
188,Lake Sockeye,1961,NA,NA,Skeena
188,Lake Sockeye,1962,NA,NA,Skeena
188,Lake Sockeye,1963,NA,NA,Skeena
188,Lake Sockeye,1964,NA,NA,Skeena
188,Lake Sockeye,1965,NA,NA,Skeena
188,Lake Sockeye,1966,NA,NA,Skeena
188,Lake Sockeye,1967,NA,NA,Skeena
188,Lake Sockeye,1968,NA,NA,Skeena
188,Lake Sockeye,1969,NA,NA,Skeena
188,Lake Sockeye,1970,NA,NA,Skeena
188,Lake Sockeye,1971,NA,NA,Skeena
188,Lake Sockeye,1972,NA,NA,Skeena
188,Lake Sockeye,1973,NA,NA,Skeena
188,Lake Sockeye,1974,NA,NA,Skeena
188,Lake Sockeye,1975,NA,NA,Skeena
188,Lake Sockeye,1976,NA,NA,Skeena
188,Lake Sockeye,1977,NA,NA,Skeena
188,Lake Sockeye,1978,NA,NA,Skeena
188,Lake Sockeye,1979,NA,NA,Skeena
188,Lake Sockeye,1980,NA,NA,Skeena
188,Lake Sockeye,1981,NA,NA,Skeena
188,Lake Sockeye,1982,NA,NA,Skeena
188,Lake Sockeye,1983,NA,NA,Skeena
188,Lake Sockeye,1984,NA,NA,Skeena
188,Lake Sockeye,1985,NA,NA,Skeena
188,Lake Sockeye,1986,NA,NA,Skeena
188,Lake Sockeye,1987,NA,NA,Skeena
188,Lake Sockeye,1988,NA,NA,Skeena
188,Lake Sockeye,1989,NA,NA,Skeena
188,Lake Sockeye,1990,NA,NA,Skeena
188,Lake Sockeye,1991,NA,NA,Skeena
188,Lake Sockeye,1992,NA,NA,Skeena
188,Lake Sockeye,1993,NA,NA,Skeena
188,Lake Sockeye,1994,NA,NA,Skeena
188,Lake Sockeye,1995,NA,NA,Skeena
188,Lake Sockeye,1996,NA,NA,Skeena
188,Lake Sockeye,1997,NA,NA,Skeena
188,Lake Sockeye,1998,NA,NA,Skeena
188,Lake Sockeye,1999,NA,NA,Skeena
188,Lake Sockeye,2000,NA,NA,Skeena
188,Lake Sockeye,2001,NA,NA,Skeena
188,Lake Sockeye,2002,NA,NA,Skeena
188,Lake Sockeye,2003,NA,NA,Skeena
188,Lake Sockeye,2004,NA,NA,Skeena
188,Lake Sockeye,2005,NA,NA,Skeena
188,Lake Sockeye,2006,NA,NA,Skeena
188,Lake Sockeye,2007,NA,NA,Skeena
188,Lake Sockeye,2008,NA,NA,Skeena
188,Lake Sockeye,2009,NA,NA,Skeena
188,Lake Sockeye,2010,NA,NA,Skeena
188,Lake Sockeye,2011,NA,NA,Skeena
188,Lake Sockeye,2012,NA,NA,Skeena
188,Lake Sockeye,2013,NA,NA,Skeena
188,Lake Sockeye,2014,NA,NA,Skeena
188,Lake Sockeye,2015,NA,NA,Skeena
188,Lake Sockeye,2016,NA,NA,Skeena
188,Lake Sockeye,2017,NA,NA,Skeena
188,Lake Sockeye,2018,NA,NA,Skeena
188,Lake Sockeye,2019,NA,NA,Skeena
188,Lake Sockeye,2020,NA,NA,Skeena
189,Lake Sockeye,1950,NA,NA,Skeena
189,Lake Sockeye,1951,NA,NA,Skeena
189,Lake Sockeye,1952,NA,NA,Skeena
189,Lake Sockeye,1953,NA,NA,Skeena
189,Lake Sockeye,1954,NA,NA,Skeena
189,Lake Sockeye,1955,NA,NA,Skeena
189,Lake Sockeye,1956,NA,NA,Skeena
189,Lake Sockeye,1957,NA,NA,Skeena
189,Lake Sockeye,1958,NA,NA,Skeena
189,Lake Sockeye,1959,NA,NA,Skeena
189,Lake Sockeye,1960,112920,285802,Skeena
189,Lake Sockeye,1961,467457,1091075,Skeena
189,Lake Sockeye,1962,354597,944637,Skeena
189,Lake Sockeye,1963,193636,314003,Skeena
189,Lake Sockeye,1964,396889,1002426,Skeena
189,Lake Sockeye,1965,313242,643500,Skeena
189,Lake Sockeye,1966,243131,843653,Skeena
189,Lake Sockeye,1967,296655,1357524,Skeena
189,Lake Sockeye,1968,267415,867021,Skeena
189,Lake Sockeye,1969,345342,799844,Skeena
189,Lake Sockeye,1970,327830,766895,Skeena
189,Lake Sockeye,1971,436876,1151881,Skeena
189,Lake Sockeye,1972,309504,850799,Skeena
189,Lake Sockeye,1973,236140,811746,Skeena
189,Lake Sockeye,1974,291444,1257265,Skeena
189,Lake Sockeye,1975,118485,227030,Skeena
189,Lake Sockeye,1976,163137,464299,Skeena
189,Lake Sockeye,1977,199711,579923,Skeena
189,Lake Sockeye,1978,57402,180466,Skeena
189,Lake Sockeye,1979,357449,983405,Skeena
189,Lake Sockeye,1980,197031,601220,Skeena
189,Lake Sockeye,1981,113332,324185,Skeena
189,Lake Sockeye,1982,159595,500316,Skeena
189,Lake Sockeye,1983,103027,276437,Skeena
189,Lake Sockeye,1984,204447,518473,Skeena
189,Lake Sockeye,1985,623637,1522219,Skeena
189,Lake Sockeye,1986,167437,449021,Skeena
189,Lake Sockeye,1987,237400,452550,Skeena
189,Lake Sockeye,1988,241974,682152,Skeena
189,Lake Sockeye,1989,132563,349804,Skeena
189,Lake Sockeye,1990,198864,625881,Skeena
189,Lake Sockeye,1991,432582,1407904,Skeena
189,Lake Sockeye,1992,582914,2072984,Skeena
189,Lake Sockeye,1993,595377,1751647,Skeena
189,Lake Sockeye,1994,132299,431781,Skeena
189,Lake Sockeye,1995,69506,228172,Skeena
189,Lake Sockeye,1996,143305,496346,Skeena
189,Lake Sockeye,1997,129975,469194,Skeena
189,Lake Sockeye,1998,97880,224532,Skeena
189,Lake Sockeye,1999,155040,227493,Skeena
189,Lake Sockeye,2000,185020,484082,Skeena
189,Lake Sockeye,2001,617401,1653285,Skeena
189,Lake Sockeye,2002,130726,277761,Skeena
189,Lake Sockeye,2003,99284,168747,Skeena
189,Lake Sockeye,2004,249231,489038,Skeena
189,Lake Sockeye,2005,163178,262325,Skeena
189,Lake Sockeye,2006,137660,258172,Skeena
189,Lake Sockeye,2007,100762,287810,Skeena
189,Lake Sockeye,2008,93158,230479,Skeena
189,Lake Sockeye,2009,93791,139618,Skeena
189,Lake Sockeye,2010,74126,111196,Skeena
189,Lake Sockeye,2011,152998,299248,Skeena
189,Lake Sockeye,2012,112218,189511,Skeena
189,Lake Sockeye,2013,39602,51984,Skeena
189,Lake Sockeye,2014,133779,241920,Skeena
189,Lake Sockeye,2015,140168,218351,Skeena
189,Lake Sockeye,2016,164716,336578,Skeena
189,Lake Sockeye,2017,84732,110559,Skeena
189,Lake Sockeye,2018,192388,271048,Skeena
189,Lake Sockeye,2019,85919,158875,Skeena
189,Lake Sockeye,2020,47770,67563,Skeena
189,Lake Sockeye,2021,31758,71565,Skeena
189,Lake Sockeye,2022,38249,63485,Skeena
189,Lake Sockeye,2023,42969,66896,Skeena
190,Lake Sockeye,1950,NA,NA,Skeena
190,Lake Sockeye,1951,NA,NA,Skeena
190,Lake Sockeye,1952,NA,NA,Skeena
190,Lake Sockeye,1953,NA,NA,Skeena
190,Lake Sockeye,1954,NA,NA,Skeena
190,Lake Sockeye,1955,NA,NA,Skeena
190,Lake Sockeye,1956,NA,NA,Skeena
190,Lake Sockeye,1957,NA,NA,Skeena
190,Lake Sockeye,1958,NA,NA,Skeena
190,Lake Sockeye,1959,NA,NA,Skeena
190,Lake Sockeye,1960,,,Skeena
190,Lake Sockeye,1961,600,1257,Skeena
190,Lake Sockeye,1962,,,Skeena
190,Lake Sockeye,1963,,,Skeena
190,Lake Sockeye,1964,500,1117,Skeena
190,Lake Sockeye,1965,,,Skeena
190,Lake Sockeye,1966,600,1719,Skeena
190,Lake Sockeye,1967,,,Skeena
190,Lake Sockeye,1968,600,1633,Skeena
190,Lake Sockeye,1969,,,Skeena
190,Lake Sockeye,1970,100,210,Skeena
190,Lake Sockeye,1971,,,Skeena
190,Lake Sockeye,1972,100,239,Skeena
190,Lake Sockeye,1973,600,1707,Skeena
190,Lake Sockeye,1974,2,7,Skeena
190,Lake Sockeye,1975,,,Skeena
190,Lake Sockeye,1976,,,Skeena
190,Lake Sockeye,1977,,,Skeena
190,Lake Sockeye,1978,600,1594,Skeena
190,Lake Sockeye,1979,100,239,Skeena
190,Lake Sockeye,1980,100,260,Skeena
190,Lake Sockeye,1981,,,Skeena
190,Lake Sockeye,1982,,,Skeena
190,Lake Sockeye,1983,,,Skeena
190,Lake Sockeye,1984,,,Skeena
190,Lake Sockeye,1985,,,Skeena
190,Lake Sockeye,1986,,,Skeena
190,Lake Sockeye,1987,100,171,Skeena
190,Lake Sockeye,1988,,,Skeena
190,Lake Sockeye,1989,,,Skeena
190,Lake Sockeye,1990,260,661,Skeena
190,Lake Sockeye,1991,,,Skeena
190,Lake Sockeye,1992,800,2211,Skeena
190,Lake Sockeye,1993,700,1729,Skeena
190,Lake Sockeye,1994,,,Skeena
190,Lake Sockeye,1995,,,Skeena
190,Lake Sockeye,1996,,,Skeena
190,Lake Sockeye,1997,,,Skeena
190,Lake Sockeye,1998,,,Skeena
190,Lake Sockeye,1999,406,550,Skeena
190,Lake Sockeye,2000,505,1268,Skeena
190,Lake Sockeye,2001,1164,2331,Skeena
190,Lake Sockeye,2002,,,Skeena
190,Lake Sockeye,2003,1067,1682,Skeena
190,Lake Sockeye,2004,,,Skeena
190,Lake Sockeye,2005,267,401,Skeena
190,Lake Sockeye,2006,88,152,Skeena
190,Lake Sockeye,2007,293,623,Skeena
190,Lake Sockeye,2008,95,175,Skeena
190,Lake Sockeye,2009,780,1006,Skeena
190,Lake Sockeye,2010,1311,1775,Skeena
190,Lake Sockeye,2011,1381,2264,Skeena
190,Lake Sockeye,2012,2860,4279,Skeena
190,Lake Sockeye,2013,550,699,Skeena
190,Lake Sockeye,2014,4832,7482,Skeena
190,Lake Sockeye,2015,1257,1742,Skeena
190,Lake Sockeye,2016,1134,1969,Skeena
190,Lake Sockeye,2017,329,390,Skeena
190,Lake Sockeye,2018,1124,1396,Skeena
190,Lake Sockeye,2019,1319,2007,Skeena
190,Lake Sockeye,2020,112,142,Skeena
190,Lake Sockeye,2021,1496,2698,Skeena
190,Lake Sockeye,2022,448,641,Skeena
190,Lake Sockeye,2023,192,269,Skeena
191,Lake Sockeye,1950,NA,NA,Skeena
191,Lake Sockeye,1951,NA,NA,Skeena
191,Lake Sockeye,1952,NA,NA,Skeena
191,Lake Sockeye,1953,NA,NA,Skeena
191,Lake Sockeye,1954,NA,NA,Skeena
191,Lake Sockeye,1955,NA,NA,Skeena
191,Lake Sockeye,1956,NA,NA,Skeena
191,Lake Sockeye,1957,NA,NA,Skeena
191,Lake Sockeye,1958,NA,NA,Skeena
191,Lake Sockeye,1959,NA,NA,Skeena
191,Lake Sockeye,1960,3000,6715,Skeena
191,Lake Sockeye,1961,1178,2468,Skeena
191,Lake Sockeye,1962,3000,6997,Skeena
191,Lake Sockeye,1963,8000,12319,Skeena
191,Lake Sockeye,1964,6000,13407,Skeena
191,Lake Sockeye,1965,400,754,Skeena
191,Lake Sockeye,1966,400,1146,Skeena
191,Lake Sockeye,1967,300,1052,Skeena
191,Lake Sockeye,1968,400,1088,Skeena
191,Lake Sockeye,1969,,,Skeena
191,Lake Sockeye,1970,100,210,Skeena
191,Lake Sockeye,1971,,,Skeena
191,Lake Sockeye,1972,,,Skeena
191,Lake Sockeye,1973,4000,11381,Skeena
191,Lake Sockeye,1974,,,Skeena
191,Lake Sockeye,1975,2100,3732,Skeena
191,Lake Sockeye,1976,200,492,Skeena
191,Lake Sockeye,1977,,,Skeena
191,Lake Sockeye,1978,2000,5315,Skeena
191,Lake Sockeye,1979,,,Skeena
191,Lake Sockeye,1980,1500,3895,Skeena
191,Lake Sockeye,1981,400,987,Skeena
191,Lake Sockeye,1982,,,Skeena
191,Lake Sockeye,1983,,,Skeena
191,Lake Sockeye,1984,600,1284,Skeena
191,Lake Sockeye,1985,2000,4460,Skeena
191,Lake Sockeye,1986,2000,4621,Skeena
191,Lake Sockeye,1987,8000,13665,Skeena
191,Lake Sockeye,1988,6000,15668,Skeena
191,Lake Sockeye,1989,1400,3226,Skeena
191,Lake Sockeye,1990,2000,5083,Skeena
191,Lake Sockeye,1991,6800,18491,Skeena
191,Lake Sockeye,1992,4200,11605,Skeena
191,Lake Sockeye,1993,5000,12352,Skeena
191,Lake Sockeye,1994,,,Skeena
191,Lake Sockeye,1995,8000,23736,Skeena
191,Lake Sockeye,1996,4500,14324,Skeena
191,Lake Sockeye,1997,3600,11949,Skeena
191,Lake Sockeye,1998,3600,7277,Skeena
191,Lake Sockeye,1999,6176,8360,Skeena
191,Lake Sockeye,2000,1078,2710,Skeena
191,Lake Sockeye,2001,2753,5511,Skeena
191,Lake Sockeye,2002,316,630,Skeena
191,Lake Sockeye,2003,3228,5087,Skeena
191,Lake Sockeye,2004,865,1463,Skeena
191,Lake Sockeye,2005,325,489,Skeena
191,Lake Sockeye,2006,1025,1770,Skeena
191,Lake Sockeye,2007,548,1165,Skeena
191,Lake Sockeye,2008,6625,12183,Skeena
191,Lake Sockeye,2009,2769,3568,Skeena
191,Lake Sockeye,2010,,,Skeena
191,Lake Sockeye,2011,7899,12953,Skeena
191,Lake Sockeye,2012,8600,12868,Skeena
191,Lake Sockeye,2013,800,1017,Skeena
191,Lake Sockeye,2014,4582,7096,Skeena
191,Lake Sockeye,2015,1514,2098,Skeena
191,Lake Sockeye,2016,3100,5380,Skeena
191,Lake Sockeye,2017,13786,16331,Skeena
191,Lake Sockeye,2018,7984,9921,Skeena
191,Lake Sockeye,2019,3920,5966,Skeena
191,Lake Sockeye,2020,6110,7732,Skeena
191,Lake Sockeye,2021,2892,5215,Skeena
191,Lake Sockeye,2022,2452,3507,Skeena
191,Lake Sockeye,2023,2204,3084,Skeena
192,Lake Sockeye,1950,NA,NA,Skeena
192,Lake Sockeye,1951,NA,NA,Skeena
192,Lake Sockeye,1952,NA,NA,Skeena
192,Lake Sockeye,1953,NA,NA,Skeena
192,Lake Sockeye,1954,NA,NA,Skeena
192,Lake Sockeye,1955,NA,NA,Skeena
192,Lake Sockeye,1956,NA,NA,Skeena
192,Lake Sockeye,1957,NA,NA,Skeena
192,Lake Sockeye,1958,NA,NA,Skeena
192,Lake Sockeye,1959,NA,NA,Skeena
192,Lake Sockeye,1960,808,1808,Skeena
192,Lake Sockeye,1961,2110,4421,Skeena
192,Lake Sockeye,1962,2020,4710,Skeena
192,Lake Sockeye,1963,1954,3009,Skeena
192,Lake Sockeye,1964,1814,4054,Skeena
192,Lake Sockeye,1965,2233,4208,Skeena
192,Lake Sockeye,1966,907,2599,Skeena
192,Lake Sockeye,1967,2020,7079,Skeena
192,Lake Sockeye,1968,2020,5495,Skeena
192,Lake Sockeye,1969,,,Skeena
192,Lake Sockeye,1970,1535,3223,Skeena
192,Lake Sockeye,1971,594,1375,Skeena
192,Lake Sockeye,1972,10400,24872,Skeena
192,Lake Sockeye,1973,14857,42270,Skeena
192,Lake Sockeye,1974,,,Skeena
192,Lake Sockeye,1975,149,264,Skeena
192,Lake Sockeye,1976,,,Skeena
192,Lake Sockeye,1977,,,Skeena
192,Lake Sockeye,1978,698,1854,Skeena
192,Lake Sockeye,1979,2303,5511,Skeena
192,Lake Sockeye,1980,483,1253,Skeena
192,Lake Sockeye,1981,614,1516,Skeena
192,Lake Sockeye,1982,,,Skeena
192,Lake Sockeye,1983,,,Skeena
192,Lake Sockeye,1984,,,Skeena
192,Lake Sockeye,1985,643,1435,Skeena
192,Lake Sockeye,1986,,,Skeena
192,Lake Sockeye,1987,3217,5495,Skeena
192,Lake Sockeye,1988,965,2520,Skeena
192,Lake Sockeye,1989,207,476,Skeena
192,Lake Sockeye,1990,193,490,Skeena
192,Lake Sockeye,1991,483,1312,Skeena
192,Lake Sockeye,1992,643,1778,Skeena
192,Lake Sockeye,1993,322,795,Skeena
192,Lake Sockeye,1994,,,Skeena
192,Lake Sockeye,1995,2573,7635,Skeena
192,Lake Sockeye,1996,1930,6144,Skeena
192,Lake Sockeye,1997,32,107,Skeena
192,Lake Sockeye,1998,129,260,Skeena
192,Lake Sockeye,1999,3244,4392,Skeena
192,Lake Sockeye,2000,2542,6387,Skeena
192,Lake Sockeye,2001,7795,15603,Skeena
192,Lake Sockeye,2002,,,Skeena
192,Lake Sockeye,2003,16441,25914,Skeena
192,Lake Sockeye,2004,7252,12264,Skeena
192,Lake Sockeye,2005,881,1324,Skeena
192,Lake Sockeye,2006,1152,1989,Skeena
192,Lake Sockeye,2007,,,Skeena
192,Lake Sockeye,2008,,,Skeena
192,Lake Sockeye,2009,6011,7745,Skeena
192,Lake Sockeye,2010,6105,8266,Skeena
192,Lake Sockeye,2011,5634,9238,Skeena
192,Lake Sockeye,2012,,,Skeena
192,Lake Sockeye,2013,7003,8903,Skeena
192,Lake Sockeye,2014,13119,20316,Skeena
192,Lake Sockeye,2015,9889,13698,Skeena
192,Lake Sockeye,2016,15302,26558,Skeena
192,Lake Sockeye,2017,,,Skeena
192,Lake Sockeye,2018,10737,13340,Skeena
192,Lake Sockeye,2019,3789,5767,Skeena
192,Lake Sockeye,2020,9649,12211,Skeena
192,Lake Sockeye,2021,1294,2334,Skeena
192,Lake Sockeye,2022,,,Skeena
192,Lake Sockeye,2023,1170,1638,Skeena
193,Lake Sockeye,1950,NA,NA,Skeena
193,Lake Sockeye,1951,NA,NA,Skeena
193,Lake Sockeye,1952,NA,NA,Skeena
193,Lake Sockeye,1953,NA,NA,Skeena
193,Lake Sockeye,1954,NA,NA,Skeena
193,Lake Sockeye,1955,NA,NA,Skeena
193,Lake Sockeye,1956,NA,NA,Skeena
193,Lake Sockeye,1957,NA,NA,Skeena
193,Lake Sockeye,1958,NA,NA,Skeena
193,Lake Sockeye,1959,NA,NA,Skeena
193,Lake Sockeye,1960,NA,NA,Skeena
193,Lake Sockeye,1961,NA,NA,Skeena
193,Lake Sockeye,1962,NA,NA,Skeena
193,Lake Sockeye,1963,NA,NA,Skeena
193,Lake Sockeye,1964,NA,NA,Skeena
193,Lake Sockeye,1965,NA,NA,Skeena
193,Lake Sockeye,1966,NA,NA,Skeena
193,Lake Sockeye,1967,NA,NA,Skeena
193,Lake Sockeye,1968,NA,NA,Skeena
193,Lake Sockeye,1969,NA,NA,Skeena
193,Lake Sockeye,1970,NA,NA,Skeena
193,Lake Sockeye,1971,NA,NA,Skeena
193,Lake Sockeye,1972,NA,NA,Skeena
193,Lake Sockeye,1973,NA,NA,Skeena
193,Lake Sockeye,1974,NA,NA,Skeena
193,Lake Sockeye,1975,NA,NA,Skeena
193,Lake Sockeye,1976,NA,NA,Skeena
193,Lake Sockeye,1977,NA,NA,Skeena
193,Lake Sockeye,1978,NA,NA,Skeena
193,Lake Sockeye,1979,NA,NA,Skeena
193,Lake Sockeye,1980,NA,NA,Skeena
193,Lake Sockeye,1981,NA,NA,Skeena
193,Lake Sockeye,1982,NA,NA,Skeena
193,Lake Sockeye,1983,NA,NA,Skeena
193,Lake Sockeye,1984,NA,NA,Skeena
193,Lake Sockeye,1985,NA,NA,Skeena
193,Lake Sockeye,1986,NA,NA,Skeena
193,Lake Sockeye,1987,NA,NA,Skeena
193,Lake Sockeye,1988,NA,NA,Skeena
193,Lake Sockeye,1989,NA,NA,Skeena
193,Lake Sockeye,1990,NA,NA,Skeena
193,Lake Sockeye,1991,NA,NA,Skeena
193,Lake Sockeye,1992,NA,NA,Skeena
193,Lake Sockeye,1993,NA,NA,Skeena
193,Lake Sockeye,1994,NA,NA,Skeena
193,Lake Sockeye,1995,NA,NA,Skeena
193,Lake Sockeye,1996,NA,NA,Skeena
193,Lake Sockeye,1997,NA,NA,Skeena
193,Lake Sockeye,1998,NA,NA,Skeena
193,Lake Sockeye,1999,NA,NA,Skeena
193,Lake Sockeye,2000,949,2227,Skeena
193,Lake Sockeye,2001,855,1612,Skeena
193,Lake Sockeye,2002,398,753,Skeena
193,Lake Sockeye,2003,430,687,Skeena
193,Lake Sockeye,2004,293,507,Skeena
193,Lake Sockeye,2005,216,333,Skeena
193,Lake Sockeye,2006,331,539,Skeena
193,Lake Sockeye,2007,366,848,Skeena
193,Lake Sockeye,2008,150,280,Skeena
193,Lake Sockeye,2009,161,216,Skeena
193,Lake Sockeye,2010,740,1035,Skeena
193,Lake Sockeye,2011,687,1135,Skeena
193,Lake Sockeye,2012,940,1428,Skeena
193,Lake Sockeye,2013,93,124,Skeena
193,Lake Sockeye,2014,401,636,Skeena
193,Lake Sockeye,2015,1281,1791,Skeena
193,Lake Sockeye,2016,267,473,Skeena
193,Lake Sockeye,2017,366,453,Skeena
193,Lake Sockeye,2018,333,432,Skeena
193,Lake Sockeye,2019,,,Skeena
193,Lake Sockeye,2020,352,445,Skeena
193,Lake Sockeye,2021,295,591,Skeena
193,Lake Sockeye,2022,502,725,Skeena
193,Lake Sockeye,2023,323,455,Skeena
194,Lake Sockeye,1950,NA,NA,Skeena
194,Lake Sockeye,1951,NA,NA,Skeena
194,Lake Sockeye,1952,NA,NA,Skeena
194,Lake Sockeye,1953,NA,NA,Skeena
194,Lake Sockeye,1954,NA,NA,Skeena
194,Lake Sockeye,1955,NA,NA,Skeena
194,Lake Sockeye,1956,NA,NA,Skeena
194,Lake Sockeye,1957,NA,NA,Skeena
194,Lake Sockeye,1958,NA,NA,Skeena
194,Lake Sockeye,1959,NA,NA,Skeena
194,Lake Sockeye,1960,NA,NA,Skeena
194,Lake Sockeye,1961,NA,NA,Skeena
194,Lake Sockeye,1962,NA,NA,Skeena
194,Lake Sockeye,1963,NA,NA,Skeena
194,Lake Sockeye,1964,NA,NA,Skeena
194,Lake Sockeye,1965,NA,NA,Skeena
194,Lake Sockeye,1966,NA,NA,Skeena
