CUID,Species,Region,Year,Spawner.Abundance,cu_name_pse
931,Lake sockeye,Vancouver Island & Mainland Inlets,2009,-989898,Mackenzie
931,Lake sockeye,Vancouver Island & Mainland Inlets,2010,-989898,Mackenzie
931,Lake sockeye,Vancouver Island & Mainland Inlets,2011,-989898,Mackenzie
931,Lake sockeye,Vancouver Island & Mainland Inlets,2012,-989898,Mackenzie
931,Lake sockeye,Vancouver Island & Mainland Inlets,2013,-989898,Mackenzie
931,Lake sockeye,Vancouver Island & Mainland Inlets,2014,-989898,Mackenzie
931,Lake sockeye,Vancouver Island & Mainland Inlets,2015,-989898,Mackenzie
931,Lake sockeye,Vancouver Island & Mainland Inlets,2016,-989898,Mackenzie
931,Lake sockeye,Vancouver Island & Mainland Inlets,2017,-989898,Mackenzie
931,Lake sockeye,Vancouver Island & Mainland Inlets,2018,-989898,Mackenzie
931,Lake sockeye,Vancouver Island & Mainland Inlets,2019,-989898,Mackenzie
931,Lake sockeye,Vancouver Island & Mainland Inlets,2020,-989898,Mackenzie
931,Lake sockeye,Vancouver Island & Mainland Inlets,2021,-989898,Mackenzie
931,Lake sockeye,Vancouver Island & Mainland Inlets,2022,-989898,Mackenzie
932,Lake sockeye,Vancouver Island & Mainland Inlets,1929,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1930,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1931,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1933,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1934,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1935,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1936,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1937,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1939,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1940,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1942,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1943,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1944,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1950,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1951,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1952,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1953,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1954,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1955,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1956,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1957,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1958,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1959,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1960,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1961,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1962,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1963,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1964,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1965,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1966,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1967,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1968,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1969,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1970,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1971,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1972,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1973,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1974,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1975,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1976,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1977,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1978,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1979,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1980,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1981,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1982,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1983,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1984,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1985,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1986,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1987,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1988,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1989,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1990,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1991,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1992,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1993,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1994,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1995,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1996,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1997,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1998,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,1999,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,2000,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,2001,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,2002,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,2003,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,2004,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,2005,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,2006,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,2007,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,2008,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,2009,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,2010,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,2011,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,2012,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,2013,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,2014,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,2015,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,2016,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,2017,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,2018,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,2019,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,2020,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,2021,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,2022,-989898,Phillips
932,Lake sockeye,Vancouver Island & Mainland Inlets,2023,-989898,Phillips
933,Lake sockeye,Vancouver Island & Mainland Inlets,1950,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1951,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1952,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1953,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1954,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1955,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1956,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1957,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1958,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1959,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1960,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1961,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1962,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1963,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1964,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1965,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1966,3500,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1967,6000,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1968,14000,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1969,1200,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1970,5000,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1971,8000,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1972,4500,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1973,1500,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1974,6000,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1975,16000,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1976,6000,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1977,1200,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1978,4000,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1979,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1980,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1981,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1982,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1983,1600,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1984,1115,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1985,2400,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1986,5400,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1987,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1988,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1989,1000,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1990,1200,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1991,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1992,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1993,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1994,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1995,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1996,222,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1997,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1998,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,1999,14,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,2000,112,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,2001,58,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,2002,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,2003,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,2004,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,2005,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,2006,1,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,2007,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,2008,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,2009,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,2010,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,2011,555,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,2012,243,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,2013,143,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,2014,464,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,2015,721,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,2016,172,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,2017,12,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,2018,3,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,2019,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,2020,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,2021,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,2022,-989898,Sakinaw
933,Lake sockeye,Vancouver Island & Mainland Inlets,2023,-989898,Sakinaw
935,Lake sockeye,Vancouver Island & Mainland Inlets,1950,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1951,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1952,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1953,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1954,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1955,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1956,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1957,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1958,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1959,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1960,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1961,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1962,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1963,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1964,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1965,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1966,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1967,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1968,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1969,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1970,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1971,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1972,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1973,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1974,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1975,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1976,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1977,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1978,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1979,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1980,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1981,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1982,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1983,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1984,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1985,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1986,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1987,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1988,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1989,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1990,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1991,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1992,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1993,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1994,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1995,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1996,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1997,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1998,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,1999,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,2000,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,2001,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,2002,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,2003,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,2004,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,2005,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,2006,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,2007,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,2008,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,2009,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,2010,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,2011,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,2012,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,2013,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,2014,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,2015,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,2016,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,2017,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,2018,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,2019,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,2020,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,2021,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,2022,-989898,Tzoonie
935,Lake sockeye,Vancouver Island & Mainland Inlets,2023,-989898,Tzoonie
937,Lake sockeye,Vancouver Island & Mainland Inlets,1950,-989898,Ida-Bonanza
937,Lake sockeye,Vancouver Island & Mainland Inlets,1951,-989898,Ida-Bonanza
937,Lake sockeye,Vancouver Island & Mainland Inlets,1952,-989898,Ida-Bonanza
937,Lake sockeye,Vancouver Island & Mainland Inlets,1953,-989898,Ida-Bonanza
937,Lake sockeye,Vancouver Island & Mainland Inlets,1954,-989898,Ida-Bonanza
937,Lake sockeye,Vancouver Island & Mainland Inlets,1955,-989898,Ida-Bonanza
937,Lake sockeye,Vancouver Island & Mainland Inlets,1956,-989898,Ida-Bonanza
937,Lake sockeye,Vancouver Island & Mainland Inlets,1957,-989898,Ida-Bonanza
937,Lake sockeye,Vancouver Island & Mainland Inlets,1958,-989898,Ida-Bonanza
937,Lake sockeye,Vancouver Island & Mainland Inlets,1959,-989898,Ida-Bonanza
937,Lake sockeye,Vancouver Island & Mainland Inlets,1960,-989898,Ida-Bonanza
937,Lake sockeye,Vancouver Island & Mainland Inlets,1961,-989898,Ida-Bonanza
937,Lake sockeye,Vancouver Island & Mainland Inlets,1962,-989898,Ida-Bonanza
937,Lake sockeye,Vancouver Island & Mainland Inlets,1963,-989898,Ida-Bonanza
937,Lake sockeye,Vancouver Island & Mainland Inlets,1964,-989898,Ida-Bonanza
